2000-04-08,Tanzania,Ghana,0,1,FIFA World Cup qualification,Arusha,Tanzania
2000-04-08,Thailand,Malaysia,3,2,AFC Asian Cup qualification,Bangkok,Thailand
2000-04-08,Uganda,Guinea,4,4,FIFA World Cup qualification,Kampala,Uganda
2000-04-09,Benin,Senegal,1,1,FIFA World Cup qualification,Cotonou,Benin
2000-04-09,Cabo Verde,Algeria,0,0,FIFA World Cup qualification,Mindelo,Cabo Verde
2000-04-09,Central African Republic,Zimbabwe,0,1,FIFA World Cup qualification,Bangui,Central African Republic
2000-04-09,Chad,Liberia,0,1,FIFA World Cup qualification,N'Djamena,Chad
2000-04-09,Equatorial Guinea,Congo,1,3,FIFA World Cup qualification,Malabo,Equatorial Guinea
2000-04-09,Eritrea,Nigeria,0,0,FIFA World Cup qualification,Asmara,Eritrea
2000-04-09,Ethiopia,Burkina Faso,2,1,FIFA World Cup qualification,Addis Ababa,Ethiopia
2000-04-09,Gambia,Morocco,0,1,FIFA World Cup qualification,Bakau,Gambia
2000-04-09,IR Iran,Bahrain,3,0,AFC Asian Cup qualification,Tehran,IR Iran
2000-04-09,Korea Republic,Myanmar,4,0,AFC Asian Cup qualification,Seoul,Korea Republic
2000-04-09,Laos,Mongolia,2,1,AFC Asian Cup qualification,Seoul,Korea Republic
2000-04-09,Lesotho,South Africa,0,2,FIFA World Cup qualification,Maseru,Lesotho
2000-04-09,Libya,Mali,3,0,FIFA World Cup qualification,Tripoli,Libya
2000-04-09,Rwanda,Côte d'Ivoire,2,2,FIFA World Cup qualification,Kigali,Rwanda
2000-04-09,Sudan,Mozambique,1,0,FIFA World Cup qualification,Omdurman,Sudan
2000-04-09,Eswatini,Angola,0,1,FIFA World Cup qualification,Lobamba,Eswatini
2000-04-09,Syria,Maldives,2,1,AFC Asian Cup qualification,Tehran,IR Iran
2000-04-10,Solomon Islands,Vanuatu,2,1,Oceania Nations Cup qualification,Suva,Fiji
2000-04-11,Bahrain,Maldives,1,0,AFC Asian Cup qualification,Tehran,IR Iran
2000-04-11,Fiji,Vanuatu,4,1,Oceania Nations Cup qualification,Suva,Fiji
2000-04-11,IR Iran,Syria,1,1,AFC Asian Cup qualification,Tehran,IR Iran
2000-04-12,Ethiopia,Congo DR,1,2,Friendly,Addis Ababa,Ethiopia
2000-04-13,Bahrain,Syria,0,1,AFC Asian Cup qualification,Tehran,IR Iran
2000-04-13,IR Iran,Maldives,3,0,AFC Asian Cup qualification,Tehran,IR Iran
2000-04-13,Solomon Islands,Papua New Guinea,4,2,Oceania Nations Cup qualification,Suva,Fiji
2000-04-15,Fiji,Solomon Islands,2,2,Oceania Nations Cup qualification,Suva,Fiji
2000-04-15,Malawi,Mozambique,2,1,COSAFA Cup,Blantyre,Malawi
2000-04-15,Papua New Guinea,Vanuatu,1,4,Oceania Nations Cup qualification,Suva,Fiji
2000-04-16,Antigua and Barbuda,Bermuda,0,0,FIFA World Cup qualification,St. John's,Antigua and Barbuda
2000-04-16,Bahamas,Haiti,0,4,FIFA World Cup qualification,Nassau,Bahamas
